ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Family_Size,Total_Spending,Activity_Ratio,Segment
5885,1973,Undergraduate,Partner,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,52,4,211,0.4999999375000079,0
4050,1966,Postgraduate,Partner,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,1,127,0.6666664444445185,0
3830,1953,Postgraduate,Partner,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,72,3,459,1.333332888889037,0
7987,1969,Undergraduate,Partner,65747.0,0,1,2014-07-03,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,56,2,460,1.3333331111111482,0
7798,1972,Undergraduate,Partner,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,53,2,429,0.9999998571428775,1
92,1988,Undergraduate,Single,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,37,2,89,0.49999991666668053,1
7055,1952,Postgraduate,Partner,61010.0,0,1,2012-09-10,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,73,2,1021,1.599999680000064,2
10240,1949,Undergraduate,Partner,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,76,1,1381,2.499999375000156,2
3025,1958,Undergraduate,Single,49967.0,0,1,2013-08-07,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,67,2,306,0.857142734693895,1
9283,1978,Undergraduate,Single,60199.0,1,2,2013-12-09,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,47,4,18,0.0,0
9970,1977,Undergraduate,Partner,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,48,2,162,0.499999750000125,1
2730,1955,Undergraduate,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,70,1,1231,2.9999970000030003,2
2795,1958,Postgraduate,Single,30523.0,2,1,2013-01-07,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,4,13,0.1428571224489825,1
9260,1945,Postgraduate,Partner,70356.0,0,0,2012-05-11,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,80,1,1706,1.666666388888935,2
8182,1984,Undergraduate,Partner,23228.0,1,0,2014-05-01,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,41,2,121,0.3749999531250059,0
10095,1975,Postgraduate,Single,74165.0,0,0,2013-01-05,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,50,1,1293,2.499998750000625,2
4370,1966,Undergraduate,Partner,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,59,4,88,0.33333327777778704,0
10573,1953,Undergraduate,Single,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,72,1,421,1.9999993333335555,2
3712,1959,Undergraduate,Single,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,66,1,259,0.7499998125000469,0
6637,1988,Undergraduate,Single,66951.0,0,0,2013-02-11,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,37,1,1117,2.9999970000030003,2
3152,1957,Undergraduate,Partner,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,68,3,89,0.399999920000016,0
5610,1965,Undergraduate,Partner,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,3,36,0.1428571224489825,0
6460,1982,Undergraduate,Partner,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,43,2,57,0.24999996875000394,0
1349,1970,Undergraduate,Partner,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,55,3,148,0.49999991666668053,1
1880,1959,Postgraduate,Partner,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,66,3,93,0.399999920000016,1
641,1967,Undergraduate,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,58,2,119,0.49999987500003124,0
8717,1975,Postgraduate,Partner,80427.0,0,1,2012-12-09,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,50,2,1835,2.199999560000088,2
10314,1948,Postgraduate,Partner,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,77,1,1318,2.2499994375001404,2
10854,1970,Postgraduate,Partner,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,3,45,0.285714244897965,0
10492,1959,Undergraduate,Partner,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,66,4,10,0.0,0
6935,1951,Undergraduate,Partner,78497.0,0,0,2013-01-12,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,74,1,978,2.499998750000625,2
7698,1976,Postgraduate,Partner,51650.0,0,1,2014-11-05,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,49,2,191,0.799999840000032,0
3559,1988,Undergraduate,Partner,16248.0,1,0,2014-10-05,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,37,2,57,0.33333327777778704,0
10562,1946,Postgraduate,Partner,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,79,1,1033,2.99999850000075,2
10796,1984,Postgraduate,Partner,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,41,2,66,0.16666663888889352,1
2563,1961,Basic,Partner,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,64,1,43,0.33333327777778704,0
3518,1983,Undergraduate,Partner,25271.0,1,0,2012-05-12,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,42,2,50,0.11111109876543349,1
5823,1970,Postgraduate,Single,32303.0,0,1,2014-08-03,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,55,2,39,0.199999960000008,0
3934,1966,Undergraduate,Partner,61286.0,0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,59,2,608,1.399999720000056,1
6982,1976,Undergraduate,Partner,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,49,1,1581,1.9999990000005,2
6431,1964,Postgraduate,Partner,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,3,68,0.285714244897965,1
9733,1978,Basic,Partner,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,2,80,0.16666663888889352,0
5602,1989,Postgraduate,Partner,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,36,1,1282,2.666665777778074,2
1324,1988,Undergraduate,Partner,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,37,2,91,0.3749999531250059,0
326,1973,Undergraduate,Partner,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,52,3,315,0.8333331944444675,1
7224,1977,Undergraduate,Partner,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,48,3,31,0.12499998437500197,1
6999,1980,Postgraduate,Partner,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,45,1,834,2.3333325555558146,2
9938,1954,Undergraduate,Partner,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,71,1,1600,1.9999990000005,2
6422,1954,Undergraduate,Partner,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,71,1,1270,2.499998750000625,2
3182,1973,Postgraduate,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,52,3,263,0.6249999218750099,0
7300,1952,Undergraduate,Single,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,73,2,535,1.599999680000064,2
10424,1968,Undergraduate,Single,75922.0,0,0,2013-09-12,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,57,1,1295,3.9999960000040002,2
8727,1978,Undergraduate,Single,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,47,2,1150,1.8333330277778286,2
1030,1965,Postgraduate,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,3,38,0.1428571224489825,0
624,1984,Postgraduate,Single,18890.0,0,0,2012-10-11,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,41,1,35,0.0,1
5176,1988,Undergraduate,Partner,29604.0,1,0,2013-08-12,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,37,2,53,0.11111109876543349,0
5552,1963,Postgraduate,Single,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,62,3,293,0.6666665555555741,0
868,1966,Undergraduate,Partner,44794.0,0,1,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2,65,0.33333327777778704,0
380,1954,Undergraduate,Single,64497.0,0,1,2012-10-09,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,71,2,1804,1.3749998281250215,2
2677,1956,Undergraduate,Partner,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,69,2,241,0.7499998125000469,1
6521,1954,Undergraduate,Partner,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,71,1,1101,3.9999960000040002,2
6927,1968,Postgraduate,Partner,44377.0,1,1,2012-05-10,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,57,3,264,0.6249999218750099,0
2877,1974,Postgraduate,Partner,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,51,3,541,0.9999998571428775,1
0,1985,Undergraduate,Partner,70951.0,0,0,2013-04-05,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,40,1,1198,2.9999970000030003,2
1584,1977,Undergraduate,Partner,41443.0,1,0,2014-01-04,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,48,2,482,0.9999998750000157,0
7264,1978,Undergraduate,Single,52195.0,2,1,2014-12-05,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,4,17,0.12499998437500197,1
6274,1948,Postgraduate,Partner,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,77,1,1615,2.666665777778074,2
1377,1954,Postgraduate,Single,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,71,2,285,0.57142848979593,1
454,1980,Undergraduate,Partner,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,45,2,1135,1.8333330277778286,2
1755,1988,Undergraduate,Partner,45204.0,1,0,2014-11-04,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,37,2,114,0.33333322222225925,0
2075,1969,Undergraduate,Partner,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,56,1,1047,2.9999970000030003,2
4785,1970,Postgraduate,Partner,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,55,3,714,1.9999993333335555,1
9076,1980,Postgraduate,Partner,30732.0,1,0,2013-05-01,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,45,2,185,0.4999999375000079,1
7079,1962,Undergraduate,Single,63887.0,0,1,2012-08-09,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,63,2,1245,1.4999997500000417,2
4653,1978,Undergraduate,Partner,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,47,2,189,0.3749999531250059,1
7375,1976,Undergraduate,Partner,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,49,2,576,0.9999998750000157,0
709,1952,Undergraduate,Single,51537.0,0,1,2012-09-12,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,73,2,1103,0.24999996875000394,1
460,1972,Postgraduate,Partner,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,53,1,1753,1.499999250000375,2
3726,1986,Postgraduate,Partner,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,2,17,0.12499998437500197,0
6798,1966,Undergraduate,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,59,3,433,0.7142856122449125,1
5341,1962,Undergraduate,Single,81975.0,0,1,2013-05-01,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,63,2,1588,0.857142734693895,2
1606,1971,Undergraduate,Partner,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54,2,22,0.12499998437500197,0
9617,1951,Undergraduate,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,74,1,19,0.33333322222225925,1
3233,1965,Postgraduate,Partner,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,60,2,1117,1.399999720000056,2
89,1975,Undergraduate,Partner,22212.0,1,0,2013-09-12,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,50,2,69,0.33333327777778704,1
2936,1982,Postgraduate,Partner,23661.0,1,0,2013-04-12,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,2,23,0.1428571224489825,1
9449,1958,Postgraduate,Single,79761.0,0,1,2013-04-10,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,67,2,605,1.6666661111112961,2
7297,1973,Undergraduate,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,52,2,57,0.4285713673469475,0
313,1968,Undergraduate,Single,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,57,1,2088,1.9999993333335555,2
9940,1958,Undergraduate,Partner,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,67,2,1009,1.9999993333335555,2
10735,1971,Undergraduate,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,54,2,26,0.22222219753086697,0
9529,1990,Undergraduate,Partner,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,35,1,1627,1.499999250000375,2
6439,1958,Undergraduate,Partner,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,67,2,1102,1.5714283469388075,2
7411,1964,Postgraduate,Partner,31686.0,1,1,2014-05-06,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,61,3,17,0.16666663888889352,1
2176,1972,Undergraduate,Partner,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,53,2,1690,0.8333331944444675,2
9265,1953,Undergraduate,Partner,75027.0,0,1,2013-09-01,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,72,2,1390,1.799999640000072,2
8867,1988,Postgraduate,Partner,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,37,1,2126,1.333332888889037,2
8932,1969,Postgraduate,Partner,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,56,2,1531,1.4999997500000417,2
10236,1975,Postgraduate,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,50,2,64,0.24999996875000394,0
6340,1985,Undergraduate,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,40,2,26,0.16666663888889352,0
2227,1958,Undergraduate,Partner,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,67,1,210,0.49999991666668053,0
10992,1967,Undergraduate,Partner,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,58,3,1148,0.4999999375000079,2
5304,1974,Postgraduate,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,51,2,33,0.16666663888889352,1
309,1961,Postgraduate,Partner,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,64,2,1101,1.3333331111111482,2
3406,1964,Undergraduate,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,61,2,322,0.9999996666667778,0
2661,1964,Undergraduate,Single,18701.0,1,1,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,61,3,44,0.399999920000016,0
3153,1957,Postgraduate,Single,40737.0,2,1,2013-08-12,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,68,4,17,0.12499998437500197,1
10264,1979,Undergraduate,Single,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,46,2,31,0.1428571224489825,0
1184,1968,Postgraduate,Single,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,57,3,845,1.99999960000008,0
4200,1970,Postgraduate,Partner,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,55,2,275,0.799999840000032,0
9396,1978,Postgraduate,Partner,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,47,2,25,0.11111109876543349,1
2387,1952,Postgraduate,Partner,43776.0,1,1,2013-03-02,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,73,3,275,0.6249999218750099,1
6690,1966,Postgraduate,Partner,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,59,3,90,0.4285713673469475,1
1225,1963,Undergraduate,Partner,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,62,1,1495,2.9999970000030003,2
9703,1970,Postgraduate,Partner,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,55,3,184,0.4285713673469475,0
291,1970,Undergraduate,Partner,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,55,1,981,2.9999970000030003,2
4557,1970,Undergraduate,Partner,22070.0,1,0,2013-04-10,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,55,2,67,0.33333327777778704,1
2379,1953,Undergraduate,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,72,1,1635,0.4285713673469475,2
5726,1983,Postgraduate,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,42,2,60,0.599999880000024,1
3066,1975,Postgraduate,Partner,61905.0,0,1,2014-04-02,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,50,2,231,0.799999840000032,1
6336,1960,Undergraduate,Partner,29315.0,1,1,2014-06-04,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,65,3,48,0.33333327777778704,0
10967,1963,Undergraduate,Single,33378.0,1,1,2013-06-02,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,62,3,99,0.285714244897965,1
2304,1963,Postgraduate,Partner,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,62,2,770,1.4999996250000938,0
3445,1956,Undergraduate,Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,69,1,957,1.399999720000056,2
7828,1981,Postgraduate,Partner,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,44,1,818,2.9999970000030003,2
3762,1986,Postgraduate,Single,69867.0,0,0,2013-02-04,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,39,1,925,2.9999970000030003,2
4391,1968,Postgraduate,Single,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,57,2,908,1.4999997500000417,2
4669,1981,Basic,Partner,24480.0,1,0,2013-11-02,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,44,2,102,0.4285713673469475,1
10144,1976,Undergraduate,Partner,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,49,2,576,0.9999998750000157,0
8652,1946,Undergraduate,Partner,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,79,1,317,0.57142848979593,1
1672,1974,Postgraduate,Partner,65640.0,0,1,2014-01-03,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,51,2,461,2.499998750000625,0
8962,1975,Postgraduate,Partner,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,50,3,37,0.399999920000016,1
9974,1974,Undergraduate,Partner,30631.0,1,0,2013-12-07,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,51,2,70,0.4285713673469475,0
10983,1952,Undergraduate,Partner,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,73,1,930,1.9999993333335555,2
8148,1956,Postgraduate,Partner,50898.0,1,1,2013-08-01,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,69,3,859,1.199999760000048,0
10102,1966,Undergraduate,Single,79946.0,0,0,2014-12-05,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,59,1,1478,1.6666661111112961,2
4697,1949,Postgraduate,Single,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,76,1,390,0.8749998906250137,0
9262,1984,Undergraduate,Partner,32414.0,0,0,2013-04-07,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,41,1,52,0.1428571224489825,1
7254,1969,Undergraduate,Partner,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,56,2,137,0.4285713673469475,0
4543,1980,Undergraduate,Partner,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,45,1,1919,0.49999987500003124,2
4927,1971,Undergraduate,Partner,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,54,3,68,0.33333329629630043,0
10451,1965,Undergraduate,Partner,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,60,3,25,0.0,1
2926,1952,Postgraduate,Partner,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,73,2,1374,0.3749999531250059,2
2874,1988,Undergraduate,Single,35388.0,1,0,2013-07-03,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2,32,0.1428571224489825,1
9738,1986,Postgraduate,Partner,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,39,2,100,0.3749999531250059,1
7119,1982,Undergraduate,Single,68627.0,0,0,2013-12-01,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,43,1,825,1.9999980000020001,2
3924,1965,Postgraduate,Single,57912.0,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,60,2,916,1.599999680000064,2
5827,1958,Undergraduate,Single,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,67,3,62,0.599999880000024,0
5596,1956,Undergraduate,Partner,58821.0,0,1,2013-12-10,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,69,2,728,1.4999997500000417,1
10812,1978,Postgraduate,Partner,46377.0,1,0,2014-01-03,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,47,2,90,0.49999987500003124,0
